house_id,bedrooms,bathrooms,area,zipcode,price,frontal_image,kitchen_image,bedroom_image,bathroom_image,description,generation_time_seconds,processed_at
401,2.0,2.0,1056,92276,68500,Houses-dataset/Houses Dataset/401_frontal.jpg,Houses-dataset/Houses Dataset/401_kitchen.jpg,Houses-dataset/Houses Dataset/401_bedroom.jpg,Houses-dataset/Houses Dataset/401_bathroom.jpg,"1. ARCHITECTURAL & EXTERIOR ANALYSIS
  • Architecture Style: Ranch
  • Roof: Asphalt shingle, low-pitched gable
  • Siding/Facade: Vinyl siding, off-white or cream color with white trim
  • Garage/Parking: No visible garage; driveway appears to be concrete or paved
  • Landscaping/Hardscaping: Xeriscape with gravel mulch, a circular rock garden feature, and sparse desert vegetation including palm trees in the background
  • Windows: Double-hung windows with white shutters and light-colored vertical blinds

2. INTERIOR FINISHES & MATERIALS
  • Flooring: Wall-to-wall carpet in bedroom, patterned ceramic tile in kitchen and bathroom
  • Lighting: Recessed lighting in kitchen, single pendant light fixture, natural light from windows
  • Ceilings: Standard height, white ceiling with visible seams

3. KITCHEN DETAILS
  • Cabinetry: Light wood-grain laminate or vinyl, raised-panel style, with dark metal handles
  • Countertops: Patterned ceramic tile
  • Appliances: White refrigerator, white electric stove, white washer and dryer stacked in a utility area
  • Layout/Features: Compact layout with a sink and counter space on the right, a refrigerator and stove on the left, and a utility area with washer/dryer in the back

4. BATHROOM DETAILS
  • Vanity: Single sink, countertop appears to be laminate or solid surface, cabinet with light wood-grain finish
  • Tub/Shower: Not visible; appears to be a toilet and sink area only
  • Fixtures: Chrome or stainless steel faucet

5. BEDROOM & LIVING FEATURES
  • Key Features: Full-sized bed with floral comforter, two nightstands, mirror above the bed, sliding glass door to bathroom
  • Window Treatments: Vertical blinds on the window

6. OVERALL CONDITION & VIBE
  • Era/Decade Estimate: 1970s-1980s original construction, possibly with some updates
  • Atmosphere: Cozy, dated, functional, and modestly maintained",24.532039165496826,2025-11-29T19:05:23.171867
402,2.0,2.0,1344,92276,117500,Houses-dataset/Houses Dataset/402_frontal.jpg,Houses-dataset/Houses Dataset/402_kitchen.jpg,Houses-dataset/Houses Dataset/402_bedroom.jpg,Houses-dataset/Houses Dataset/402_bathroom.jpg,"1. ARCHITECTURAL & EXTERIOR ANALYSIS
  • Architecture Style: Mid-century modern
  • Roof: Flat roof with low-pitched overhangs
  • Siding/Facade: Beige or light tan horizontal vinyl siding
  • Garage/Parking: Not visible in provided images
  • Landscaping/Hardscaping: Manicured lawn, mature palm tree, small shrubs, concrete or paved driveway, small pond in front yard
  • Windows: Rectangular, single-pane, with horizontal blinds or awnings

2. INTERIOR FINISHES & MATERIALS
  • Flooring: Wall-to-wall carpet in bedroom, likely similar carpet in other rooms; tile or linoleum in kitchen
  • Lighting: Recessed lighting in ceiling, pendant lights over kitchen island, natural light from windows
  • Ceilings: Standard height, possibly with beadboard or paneling in some areas

3. KITCHEN DETAILS
  • Cabinetry: White, likely raised-panel or shaker style, with black knobs or pulls
  • Countertops: Light green or yellowish laminate or solid surface
  • Appliances: Stainless steel refrigerator, gas range with black grates, dishwasher (visible under counter)
  • Layout/Features: Kitchen island with white countertop, peninsula layout, eat-in dining area, backsplash appears to be white or light-colored tile

4. BATHROOM DETAILS
  • Vanity: Single sink, white cabinet with drawers, light-colored countertop
  • Tub/Shower: Not visible; appears to be a standard toilet and sink setup
  • Fixtures: Chrome or brushed nickel faucet

5. BEDROOM & LIVING FEATURES
  • Key Features: King-sized bed with upholstered headboard, two matching nightstands with yellow accents, sliding glass door (not visible, but implied by window size and placement)
  • Window Treatments: Horizontal blinds on window

6. OVERALL CONDITION & VIBE
  • Era/Decade Estimate: Mid-20th century original construction, possibly 1960s-1970s, with some updates
  • Atmosphere: Spacious, clean, functional, and somewhat dated with a retro feel",24.72789716720581,2025-11-29T19:05:29.154613
403,3.0,2.0,1806,92276,179000,Houses-dataset/Houses Dataset/403_frontal.jpg,Houses-dataset/Houses Dataset/403_kitchen.jpg,Houses-dataset/Houses Dataset/403_bedroom.jpg,Houses-dataset/Houses Dataset/403_bathroom.jpg,"1. ARCHITECTURAL & EXTERIOR ANALYSIS
  • Architecture Style: Ranch
  • Roof: Clay tile, low-pitched gable
  • Siding/Facade: Stucco, light beige/tan color
  • Garage/Parking: Not visible in provided images
  • Landscaping/Hardscaping: Manicured lawn, concrete walkway, palm tree, agave, other shrubbery, large mature tree, decorative rock
  • Windows: Single-hung, rectangular, white trim

2. INTERIOR FINISHES & MATERIALS
  • Flooring: Wall-to-wall carpet in bedroom, ceramic tile in kitchen, wall-to-wall carpet in bathroom
  • Lighting: Recessed lighting, ceiling fan with light kit, chandelier, natural light from windows
  • Ceilings: Standard height, white painted

3. KITCHEN DETAILS
  • Cabinetry: Wood, medium oak finish, raised-panel style, dark metal handles
  • Countertops: Laminate or solid surface, light beige/tan color
  • Appliances: White refrigerator, stainless steel oven, white dishwasher, white electric stove
  • Layout/Features: Kitchen island with curved wooden countertop, peninsula layout, eat-in dining area, backsplash is not visible

4. BATHROOM DETAILS
  • Vanity: Not visible in provided images
  • Tub/Shower: Freestanding bathtub, no shower visible
  • Fixtures: Chrome or stainless steel fixtures

5. BEDROOM & LIVING FEATURES
  • Key Features: Fireplace (not visible), sliding glass doors (not visible), built-in shelving (not visible), walk-in closet (not visible)
  • Window Treatments: Sheer curtains, blinds

6. OVERALL CONDITION & VIBE
  • Era/Decade Estimate: 1990s renovation
  • Atmosphere: Spacious, cozy, dated, luxurious",21.549088954925537,2025-11-29T19:05:39.306213
404,2.0,2.0,1344,92276,89500,Houses-dataset/Houses Dataset/404_frontal.jpg,Houses-dataset/Houses Dataset/404_kitchen.jpg,Houses-dataset/Houses Dataset/404_bedroom.jpg,Houses-dataset/Houses Dataset/404_bathroom.jpg,"ARCHITECTURAL & EXTERIOR ANALYSIS
• Architecture Style: Ranch
• Roof: Asphalt shingle, low-pitched gable
• Siding/Facade: Stucco, light beige or off-white
• Garage/Parking: 2-car attached garage with a single car door; door style not clearly visible
• Landscaping/Hardscaping: Xeriscape with gravel mulch, low-lying desert shrubs, a palm tree, and a manicured lawn area adjacent to the driveway
• Windows: Single-hung windows with horizontal blinds; one window has a red valance

INTERIOR FINISHES & MATERIALS
• Flooring: Wall-to-wall carpet in bedroom, ceramic tile in kitchen
• Lighting: Recessed lighting in kitchen, ceiling fan with light fixture in kitchen, track lighting in bathroom, natural light in all rooms
• Ceilings: Standard height ceilings

KITCHEN DETAILS
• Cabinetry: White, raised-panel style
• Countertops: Light-colored laminate or solid surface
• Appliances: Stainless steel refrigerator, built-in oven, microwave, dishwasher
• Layout/Features: Kitchen island with breakfast bar, peninsula layout, eat-in dining area, green backsplash

BATHROOM DETAILS
• Vanity: Double sink vanity with white cabinets, light-colored countertop
• Tub/Shower: Shower-tub combo with glass enclosure
• Fixtures: Chrome fixtures

BEDROOM & LIVING FEATURES
• Key Features: Built-in shelving, sliding glass doors to patio, fireplace (not visible in image)
• Window Treatments: Vertical blinds, red valance

OVERALL CONDITION & VIBE
• Era/Decade Estimate: 1990s renovation
• Atmosphere: Spacious, cozy, well-maintained",18.6263689994812,2025-11-29T19:05:41.867662
405,2.0,2.0,1120,92276,72000,Houses-dataset/Houses Dataset/405_frontal.jpg,Houses-dataset/Houses Dataset/405_kitchen.jpg,Houses-dataset/Houses Dataset/405_bedroom.jpg,Houses-dataset/Houses Dataset/405_bathroom.jpg,"1. ARCHITECTURAL & EXTERIOR ANALYSIS
  • Architecture Style: Mid-century modern
  • Roof: Low-pitched, flat or slightly sloped, light brown or tan color, appears to be metal or composition shingle material, in good condition.
  • Siding/Facade: Light beige or off-white stucco or fiber cement siding, with a darker brown or tan accent band near the roofline and around the windows.
  • Garage/Parking: Not visible in the provided images.
  • Landscaping/Hardscaping: Small, manicured lawn area with red gravel edging, a few small shrubs and a palm tree near the front steps, a concrete sidewalk leading to the front door, and a white picket fence on the right side. The driveway is not visible.
  • Windows: Large, multi-pane, rectangular windows with white frames, arranged in a long horizontal band across the front facade. The windows appear to be double-hung.

2. INTERIOR FINISHES & MATERIALS
  • Flooring: Light-colored ceramic tile in the kitchen and bathroom, wall-to-wall carpeting in the bedroom (visible under the bedspread).
  • Lighting: Recessed lighting in the kitchen ceiling, fluorescent tube lighting above the kitchen counter, and a chandelier with multiple light bulbs in the bedroom.
  • Ceilings: Standard height, white-painted ceilings.

3. KITCHEN DETAILS
  • Cabinetry: Bright turquoise or seafoam green painted cabinets with simple black or dark metal handles. The cabinets have a raised-panel style. The lower cabinets are a lighter wood tone.
  • Countertops: Light-colored, possibly white or off-white, laminate or solid surface countertop with a white or light-colored backsplash.
  • Appliances: White refrigerator with a freezer on top, a built-in double oven with a brown or dark wood finish, a white microwave, and a gas stove with a white range hood. A dishwasher is not visible.
  • Layout/Features: Kitchen island with a white countertop and a wooden base, with bar stools. The kitchen has an open layout with the dining area visible in the background.

4. BATHROOM DETAILS
  • Vanity: Single sink vanity with a light-colored, possibly marble or quartz, countertop with a sink basin. The vanity cabinet is made of dark wood with a drawer and a cabinet door.
  • Tub/Shower: Not visible in the provided images.
  • Fixtures: Chrome or stainless steel faucet with a single handle, and a chrome or stainless steel towel rack.

5. BEDROOM & LIVING FEATURES
  • Key Features: Large sliding glass door with vertical blinds, a built-in closet with a sliding door, and a ceiling fan with a light fixture.
  • Window Treatments: Vertical blinds on the sliding glass door.

6. OVERALL CONDITION & VIBE
  • Era/Decade Estimate: Mid-20th century, likely 1960s or 1970s, based on the architectural style, kitchen cabinetry, and appliances.
  • Atmosphere: Spacious, bright, and cheerful, with a retro or vintage vibe. The kitchen has a bold, colorful design, while the bedroom is cozy and inviting. The overall condition appears to be well-maintained.",36.34410333633423,2025-11-29T19:06:05.804789
406,2.0,2.0,1344,92276,104900,Houses-dataset/Houses Dataset/406_frontal.jpg,Houses-dataset/Houses Dataset/406_kitchen.jpg,Houses-dataset/Houses Dataset/406_bedroom.jpg,Houses-dataset/Houses Dataset/406_bathroom.jpg,"ARCHITECTURAL & EXTERIOR ANALYSIS
• Architecture Style: Ranch
• Roof: Asphalt shingle, low-pitched gable
• Siding/Facade: Beige or light tan stucco or fiber cement siding
• Garage/Parking: 2-car attached garage with a roll-up door; concrete driveway
• Landscaping/Hardscaping: Mature palm trees in the background, a large, rounded, leafy tree in the front yard, a circular bed with gravel and small plants around the tree, a concrete sidewalk and driveway, decorative rocks lining the walkway
• Windows: Large, multi-pane windows with white frames and white louvered shutters

INTERIOR FINISHES & MATERIALS
• Flooring: Light-colored wood or laminate flooring in the bedroom and living area; light-colored tile or linoleum in the kitchen
• Lighting: Recessed lighting in the ceiling, track lighting over the kitchen island, natural light from windows
• Ceilings: Standard height, flat ceilings

KITCHEN DETAILS
• Cabinetry: White, raised-panel style cabinets with black or dark metal handles
• Countertops: Dark, speckled granite or quartz countertops
• Appliances: White refrigerator, white dishwasher, white microwave, white electric stove
• Layout/Features: Kitchen island with dark countertop, peninsula layout, eat-in dining area visible through the doorway, backsplash appears to be white tile or painted wall

BATHROOM DETAILS
• Vanity: Single sink vanity with dark wood cabinets and light-colored marble or quartz countertop
• Tub/Shower: White, built-in bathtub with a tiled surround; no visible shower enclosure
• Fixtures: Chrome or brushed nickel fixtures (faucet, towel bar, toilet paper holder)

BEDROOM & LIVING FEATURES
• Key Features: White bed frame with decorative headboard, built-in shelving visible in the hallway, sliding glass doors to the patio or backyard
• Window Treatments: Sheer, light-colored curtains with grommets on the windows

OVERALL CONDITION & VIBE
• Era/Decade Estimate: Mid-20th century original construction, likely 1950s-1970s, with updates in the 1990s or 2000s
• Atmosphere: Spacious, open concept, cozy, lived-in, functional, slightly dated decor",26.67237401008606,2025-11-29T19:06:06.250894
407,3.0,2.0,1376,92276,174900,Houses-dataset/Houses Dataset/407_frontal.jpg,Houses-dataset/Houses Dataset/407_kitchen.jpg,Houses-dataset/Houses Dataset/407_bedroom.jpg,Houses-dataset/Houses Dataset/407_bathroom.jpg,"ARCHITECTURAL & EXTERIOR ANALYSIS
• Architecture Style: Single-story Ranch
• Roof: Red clay tile, gable shape, appears in good condition
• Siding/Facade: Stucco, light pink or beige color
• Garage/Parking: 2-car attached garage with a white, single-panel roll-up door
• Landscaping/Hardscaping: Manicured green lawn, mature deciduous trees with white-painted trunks, concrete driveway, wooden privacy fence visible in background
• Windows: Not clearly visible from exterior view; likely standard single-hung or double-hung windows based on typical Ranch design

INTERIOR FINISHES & MATERIALS
• Flooring: Light beige ceramic tile in kitchen, hardwood flooring in bedroom (visible under bed skirt), carpet not visible in provided images
• Lighting: Recessed lighting in kitchen ceiling, ceiling fan with light fixture in bedroom, natural light from window in bedroom
• Ceilings: Standard height ceilings in both kitchen and bedroom

KITCHEN DETAILS
• Cabinetry: White, flat-panel or simple raised-panel style, appears to be painted wood or laminate
• Countertops: Light-colored granite or quartz with speckled pattern
• Appliances: White electric range/stove with black glass cooktop, white dishwasher with black control panel, white microwave (partially visible above stove)
• Layout/Features: L-shaped layout, double-basin sink, window above sink, no visible kitchen island or peninsula

BATHROOM DETAILS
• Vanity: Single sink, white cabinet with drawers, white countertop
• Tub/Shower: Shower area enclosed by a yellow patterned shower curtain, no visible tub or shower-tub combo
• Fixtures: Chrome or brushed nickel finish on faucet and showerhead (not clearly visible), gold-colored door handle

BEDROOM & LIVING FEATURES
• Key Features: Ornate wooden bed frame with carved headboard, wooden nightstands, ceiling fan with light fixture, sliding glass door (not visible, but implied by window treatment)
• Window Treatments: Vertical blinds with yellow valance curtains

OVERALL CONDITION & VIBE
• Era/Decade Estimate: Mid-1990s to early 2000s renovation, based on appliance styles, cabinetry, and overall aesthetic
• Atmosphere: Cozy, lived-in, functional, slightly dated but well-maintained",26.667723894119263,2025-11-29T19:06:09.020770
408,3.0,2.0,1440,92276,169900,Houses-dataset/Houses Dataset/408_frontal.jpg,Houses-dataset/Houses Dataset/408_kitchen.jpg,Houses-dataset/Houses Dataset/408_bedroom.jpg,Houses-dataset/Houses Dataset/408_bathroom.jpg,"ARCHITECTURAL & EXTERIOR ANALYSIS
• Architecture Style: Ranch
• Roof: Asphalt shingle, gable
• Siding/Facade: Light gray horizontal siding
• Garage/Parking: 2-car attached garage with white roll-up doors
• Landscaping/Hardscaping: Xeriscape with gravel, low-lying shrubs, and a palm tree; concrete driveway and sidewalk; low brick wall with white picket fence section
• Windows: Not visible in exterior image

INTERIOR FINISHES & MATERIALS
• Flooring: Not visible in provided images
• Lighting: Ceiling fan with light fixture in bedroom; recessed lighting likely in kitchen and bathroom; natural light from windows
• Ceilings: Vaulted ceiling in bedroom

KITCHEN DETAILS
• Cabinetry: White, raised-panel style
• Countertops: White laminate or solid surface
• Appliances: White dishwasher visible; stainless steel faucet; coffee maker on counter
• Layout/Features: Single sink; blue tile backsplash; window above sink; no visible kitchen island or peninsula

BATHROOM DETAILS
• Vanity: Single sink with white countertop; white cabinet with drawers; large mirror
• Tub/Shower: Large, white, oval-shaped soaking tub; no visible shower enclosure
• Fixtures: Chrome or stainless steel fixtures

BEDROOM & LIVING FEATURES
• Key Features: Vaulted ceiling; wooden headboard with decorative cutouts; two nightstands; framed artwork above bed
• Window Treatments: White horizontal blinds on windows

OVERALL CONDITION & VIBE
• Era/Decade Estimate: Mid-2000s renovation or original construction
• Atmosphere: Spacious, clean, and well-maintained; cozy and inviting; slightly dated decor in bedroom",19.706809043884277,2025-11-29T19:06:25.894401
410,3.0,2.0,1560,92276,189000,Houses-dataset/Houses Dataset/410_frontal.jpg,Houses-dataset/Houses Dataset/410_kitchen.jpg,Houses-dataset/Houses Dataset/410_bedroom.jpg,Houses-dataset/Houses Dataset/410_bathroom.jpg,"ARCHITECTURAL & EXTERIOR ANALYSIS
• Architecture Style: Ranch
• Roof: Asphalt shingle, gable
• Siding/Facade: Stucco, beige
• Garage/Parking: 2-car attached, white roll-up doors
• Landscaping/Hardscaping: Manicured lawn, concrete driveway, low brick retaining wall, palm trees visible in foreground
• Windows: Double-hung, rectangular, white trim

INTERIOR FINISHES & MATERIALS
• Flooring: Wall-to-wall carpet in bedroom, carpet in bathroom, ceramic tile in kitchen
• Lighting: Recessed lighting, natural light from windows, track lighting above kitchen island
• Ceilings: Standard height

KITCHEN DETAILS
• Cabinetry: Light oak wood, raised-panel style, glossy finish
• Countertops: Laminate or solid surface, light beige or off-white
• Appliances: White refrigerator with stainless steel handle, white dishwasher, white electric stove (partially visible)
• Layout/Features: Kitchen island with light-colored countertop, peninsula layout, eat-in dining area, backsplash not visible

BATHROOM DETAILS
• Vanity: Single sink, light wood cabinet, beige countertop
• Tub/Shower: Shower-tub combo with glass door, not visible from this angle
• Fixtures: Chrome fixtures

BEDROOM & LIVING FEATURES
• Key Features: Fireplace not visible, sliding glass doors not visible, built-in shelving not visible, closet not visible
• Window Treatments: Patterned valance curtains

OVERALL CONDITION & VIBE
• Era/Decade Estimate: 1990s renovation
• Atmosphere: Spacious, cozy, dated",18.660299062728882,2025-11-29T19:06:28.089821
409,2.0,2.0,1486,92276,154000,Houses-dataset/Houses Dataset/409_frontal.jpg,Houses-dataset/Houses Dataset/409_kitchen.jpg,Houses-dataset/Houses Dataset/409_bedroom.jpg,Houses-dataset/Houses Dataset/409_bathroom.jpg,"ARCHITECTURAL & EXTERIOR ANALYSIS
• Architecture Style: Ranch
• Roof: Asphalt shingle, gable
• Siding/Facade: Light gray and white vinyl siding
• Garage/Parking: No attached garage; covered carport with white metal frame and roof; driveway is concrete
• Landscaping/Hardscaping: Xeriscape with gravel mulch beds, decorative rocks, and a concrete walkway; no visible vegetation or lawn
• Windows: Double-hung, rectangular windows with white frames; some feature grid patterns

INTERIOR FINISHES & MATERIALS
• Flooring: Wall-to-wall carpet in bedroom; ceramic tile in kitchen; hardwood-style laminate flooring in bathroom
• Lighting: Recessed lighting in kitchen and bedroom; ceiling fan with light fixture in bedroom; fluorescent tube lighting in kitchen
• Ceilings: Standard height, white ceiling in all visible rooms

KITCHEN DETAILS
• Cabinetry: Light wood finish, raised-panel style, with some upper cabinets featuring glass doors
• Countertops: Light-colored laminate or solid surface countertop
• Appliances: White electric stove, white dishwasher, white refrigerator
• Layout/Features: Peninsula-style countertop; red accent wall behind sink; no visible kitchen island

BATHROOM DETAILS
• Vanity: Single sink, light-colored countertop, wood cabinet with raised-panel doors and brass handles
• Tub/Shower: Shower-tub combo with white tile surround and built-in bench; shower curtain with vertical stripes
• Fixtures: White toilet; chrome faucet; white showerhead

BEDROOM & LIVING FEATURES
• Key Features: Wooden bed frame with slatted headboard and footboard; wooden dresser with mirror; nightstands; ceiling fan with light fixture
• Window Treatments: White sheer curtains on windows

OVERALL CONDITION & VIBE
• Era/Decade Estimate: Mid-2000s renovation or original construction
• Atmosphere: Spacious, functional, and moderately decorated; clean and well-maintained",22.07557201385498,2025-11-29T19:06:28.699644
411,2.0,2.0,1440,92276,62500,Houses-dataset/Houses Dataset/411_frontal.jpg,Houses-dataset/Houses Dataset/411_kitchen.jpg,Houses-dataset/Houses Dataset/411_bedroom.jpg,Houses-dataset/Houses Dataset/411_bathroom.jpg,"1. ARCHITECTURAL & EXTERIOR ANALYSIS
  • Architecture Style: Ranch
  • Roof: Asphalt shingle, gable
  • Siding/Facade: Light gray vinyl siding
  • Garage/Parking: 2-car attached garage with roll-up doors
  • Landscaping/Hardscaping: Gravel landscaping with three large terracotta pots containing red flowering plants (likely geraniums), low white brick retaining wall, concrete driveway
  • Windows: Double-hung windows with dark frames, covered by blinds

2. INTERIOR FINISHES & MATERIALS
  • Flooring: Light beige ceramic tile in kitchen, wall-to-wall carpet in bedroom
  • Lighting: Recessed lighting in kitchen ceiling, natural light from windows
  • Ceilings: Standard height ceilings

3. KITCHEN DETAILS
  • Cabinetry: White, raised-panel style with black metal ring pulls
  • Countertops: Light beige laminate or solid surface
  • Appliances: White dishwasher, white electric stove, white toaster oven, stainless steel refrigerator (partially visible)
  • Layout/Features: L-shaped layout, kitchen island with curved countertop, window above sink, floral-patterned curtains

4. BATHROOM DETAILS
  • Vanity: Not visible, but appears to be a standard white sink with a cabinet
  • Tub/Shower: Shower-tub combo with a glass door enclosure
  • Fixtures: White fixtures, including toilet and sink

5. BEDROOM & LIVING FEATURES
  • Key Features: Large mirrored closet doors, wooden nightstand, bed with floral-patterned comforter
  • Window Treatments: White blinds

6. OVERALL CONDITION & VIBE
  • Era/Decade Estimate: 1990s renovation
  • Atmosphere: Spacious, cozy, dated",20.919220209121704,2025-11-29T19:06:47.132593
412,2.0,2.0,1722,92276,174500,Houses-dataset/Houses Dataset/412_frontal.jpg,Houses-dataset/Houses Dataset/412_kitchen.jpg,Houses-dataset/Houses Dataset/412_bedroom.jpg,Houses-dataset/Houses Dataset/412_bathroom.jpg,"ARCHITECTURAL & EXTERIOR ANALYSIS
• Architecture Style: Single-story Ranch
• Roof: Clay tile, low-pitched gable roof, appears weathered
• Siding/Facade: Stucco, light beige or off-white color
• Garage/Parking: Not visible in provided images
• Landscaping/Hardscaping: Manicured lawn, palm trees, small shrubs, concrete walkway to front door, red curb
• Windows: Not clearly visible, but appear to be standard rectangular windows with security bars

INTERIOR FINISHES & MATERIALS
• Flooring: Tile flooring in kitchen and bathroom, hardwood flooring in bedroom
• Lighting: Recessed lighting in kitchen, ceiling fan in bedroom, track lighting in kitchen
• Ceilings: Standard height, textured ceiling in bedroom

KITCHEN DETAILS
• Cabinetry: Reddish-brown wood, raised-panel style, glossy finish
• Countertops: Light-colored laminate or solid surface
• Appliances: White electric stove and oven, white dishwasher, white refrigerator
• Layout/Features: Kitchen island with white countertop, peninsula layout, eat-in dining area, backsplash appears to be white tile or laminate

BATHROOM DETAILS
• Vanity: Single sink, white countertop, purple cabinet, large mirror above sink
• Tub/Shower: Glass-enclosed shower with frosted glass doors
• Fixtures: Gold or brass finish faucets and fixtures

BEDROOM & LIVING FEATURES
• Key Features: Large mirrored closet doors, built-in nightstands, sliding glass doors (not visible, but implied by window treatment)
• Window Treatments: Sheer curtains with lace pattern

OVERALL CONDITION & VIBE
• Era/Decade Estimate: 1990s renovation or original construction
• Atmosphere: Spacious, cozy, dated, warm color scheme",20.838578701019287,2025-11-29T19:06:49.291350
413,2.0,2.0,1344,92276,139000,Houses-dataset/Houses Dataset/413_frontal.jpg,Houses-dataset/Houses Dataset/413_kitchen.jpg,Houses-dataset/Houses Dataset/413_bedroom.jpg,Houses-dataset/Houses Dataset/413_bathroom.jpg,"1. ARCHITECTURAL & EXTERIOR ANALYSIS
  • Architecture Style: Mid-century modern
  • Roof: Asphalt shingle, low-pitched gable
  • Siding/Facade: Light gray stucco
  • Garage/Parking: 2-car attached garage with white roll-up doors; decorative black metal sculptures of golfers mounted on the garage door
  • Landscaping/Hardscaping: Xeriscape with pink gravel mulch, a large green bush, a smaller shrub, and a tall cactus; concrete driveway and walkways
  • Windows: Large sliding glass doors leading to the backyard; white-framed windows visible on the front facade

2. INTERIOR FINISHES & MATERIALS
  • Flooring: Ceramic tile in the kitchen; light-colored wall-to-wall carpet in the bedroom; likely similar tile or vinyl in the bathroom (not visible)
  • Lighting: Recessed lighting in the kitchen ceiling; pendant lights over the kitchen island; ceiling fan in the bedroom; natural light from sliding glass doors
  • Ceilings: Standard height, white ceiling with textured finish

3. KITCHEN DETAILS
  • Cabinetry: White, raised-panel style with silver knobs
  • Countertops: Granite or quartz with brown and black veining
  • Appliances: Stainless steel refrigerator with water dispenser, white electric stove and oven, white microwave, white dishwasher
  • Layout/Features: L-shaped layout with a kitchen island; mosaic tile backsplash; eat-in dining area adjacent to the island

4. BATHROOM DETAILS
  • Vanity: Single sink with a white countertop; wooden cabinets with silver knobs
  • Tub/Shower: Not visible in the provided image
  • Fixtures: Chrome faucet

5. BEDROOM & LIVING FEATURES
  • Key Features: Two twin beds with wooden bed frames; large sliding glass doors to the backyard; built-in closet with wood sliding doors
  • Window Treatments: Blue curtains with valance over the sliding glass doors

6. OVERALL CONDITION & VIBE
  • Era/Decade Estimate: Mid-century original with updates; likely 1970s or 1980s construction, with modern kitchen appliances and updated flooring
  • Atmosphere: Spacious, functional, and cozy; clean and well-maintained; slightly dated decor in the bedroom and bathroom",26.828712940216064,2025-11-29T19:06:55.822783
414,2.0,2.0,1248,92276,50000,Houses-dataset/Houses Dataset/414_frontal.jpg,Houses-dataset/Houses Dataset/414_kitchen.jpg,Houses-dataset/Houses Dataset/414_bedroom.jpg,Houses-dataset/Houses Dataset/414_bathroom.jpg,"1. ARCHITECTURAL & EXTERIOR ANALYSIS
  • Architecture Style: Mobile Home / Manufactured Home
  • Roof: Metal or Corrugated Sheet Roof, Low Pitch, Condition appears weathered
  • Siding/Facade: Light blue or off-white vinyl siding, with a darker blue trim or fascia
  • Garage/Parking: No visible garage or dedicated parking structure; driveway appears to be dirt or gravel
  • Landscaping/Hardscaping: Sparse desert landscaping with dry, sandy soil; mature trees (possibly mesquite or similar) provide shade; chain-link fence surrounds property; concrete sidewalk at street level
  • Windows: Sliding glass windows with white frames; one window appears to have a screen door

2. INTERIOR FINISHES & MATERIALS
  • Flooring: Hardwood-style laminate flooring visible in kitchen and bedroom
  • Lighting: Ceiling fan with light fixture in kitchen and bedroom; recessed lighting in kitchen ceiling; natural light from large windows
  • Ceilings: Standard height, smooth drywall ceilings; kitchen has exposed wooden beams

3. KITCHEN DETAILS
  • Cabinetry: White, raised-panel style cabinets with a glossy finish
  • Countertops: Light-colored, possibly laminate or solid surface countertop
  • Appliances: Stainless steel refrigerator (partially visible), black electric stove/oven, white microwave, black toaster oven
  • Layout/Features: Open-concept layout with kitchen island; eat-in dining area with table and chairs; large windows above the sink provide natural light; backsplash appears to be plain or light-colored

4. BATHROOM DETAILS
  • Vanity: Single sink with white cabinet; countertop appears to be laminate or solid surface
  • Tub/Shower: Not visible; appears to be a standard toilet and sink setup
  • Fixtures: Chrome or stainless steel fixtures; faucet and handles appear to be chrome

5. BEDROOM & LIVING FEATURES
  • Key Features: Large sliding glass windows with views of the yard; wooden dresser; ceiling fan with light fixture; hardwood-style laminate flooring
  • Window Treatments: Vertical blinds on windows

6. OVERALL CONDITION & VIBE
  • Era/Decade Estimate: Appears to be a mid-20th century mobile home, possibly renovated in the 1990s or 2000s based on the kitchen appliances and cabinetry style
  • Atmosphere: Spacious and bright with natural light; clean and functional; somewhat dated decor (e.g., blue bathroom walls, patterned bedding)",29.1747043132782,2025-11-29T19:07:16.677889
